,Unnamed: 0,problem_id,problem,assign,user_answer,scoring_criterion,correct_scoring_criterion,keyword_criterion,correct_keyword_criterion,annotator
331,331,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,데이터의 중복도가 낮은 칼럼을 사용하는 것이 유리하다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[],mjw8523@gmail.com
332,332,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"인덱스 컬럼의 분포도가 10~15% 이내인 컬럼이며 부분처리를 목적으로 하는 경우, 입출력 장표 등에서 조회 및 출력조건으로 사용되는 경우, 수정이 빈번하지 않은 경우에 인덱스로 사용해야 한다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[1, 3]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[1, 2]",mjw8523@gmail.com
333,333,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"인덱스는 테이블마다 하나 혹은 여러 개의 컬럼에 대해 설정할 수 있다. 단일 인덱스를 여러 개 생성할 수도 있고, 여러 컬럼을 묶어 복합 인덱스를 설정할 수도 있다.

그러나 무조건 인덱스를 많이 설정하는 것이 검색 속도를 향상시키는 데 도움을 주지 않는다. 인덱스는 데이터베이스의 저장 공간을 사용해 테이블 형태로 저장되므로 개수와 저장 공간은 비례한다.

따라서, 조회 시 자주 사용하고 고유한 값 위주로 인덱스를 설정하는 것이 성능에 도움이 된다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[1],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[2],mjw8523@gmail.com
334,334,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"테이블의 행이 적은 테이블이나 where 로 조건을 줘서 검색할때 10~15% 의 결과보다 높게 리턴될때나 테이블이 자주 입력,수정,삭제 되는 테이블에는 인덱스를 생성,사용하지 않는게 맞다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[3],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[1, 2]",mjw8523@gmail.com
335,335,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,인덱스는 카디널리티가 높은 컬럼에 설정하는 것이 유리합니다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[0],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[0],mjw8523@gmail.com
336,336,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"데이터베이스 인덱스를 설정할때는 카디널리티가 높은 것, 선택도가 낮은 것에 설정해야 합니다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 3]",mjw8523@gmail.com
337,337,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높고 선택도가 낮은 컬럼에 설정하는 것이 좋다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 3]",mjw8523@gmail.com
338,338,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,중복도가 낮은 컬럼이 적합하다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[],mjw8523@gmail.com
339,339,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,중복도와 선택도가 낮은 컬럼이 유리하다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[3],mjw8523@gmail.com
340,340,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"카디널리티가 높고, 선택도가 낮고 자주 조회되는 컬럼이라면 인덱스 설정에 유리하다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 3]",mjw8523@gmail.com
341,341,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"카디널리티, 선택도, 조회 빈도 등을 고려해야 하는데 이때 카디널리티가 높고 선택도가 낮고 조회빈도수가 높을 수록 적합하다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 2, 3]",mjw8523@gmail.com
342,342,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,수정이 자주 되지 않고 조회는 자주된다면 인덱스에 적합한 컬럼이다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[1, 3]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[1, 2]",mjw8523@gmail.com
343,343,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높으면서 자주 조회된다면 인덱스로 적합하다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 2]",mjw8523@gmail.com
344,344,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높고 수정빈도는 낮다는 특징을 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 3]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 1]",mjw8523@gmail.com
345,345,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,중복도는 낮고 조회 활용도는 높다는 특징을 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[2],mjw8523@gmail.com
346,346,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"높은 카디널리티와 낮은 선택도, 높은 조회활용도와 낮은 수정빈도를 갖는다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1, 2, 3]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 1, 2, 3]",mjw8523@gmail.com
347,347,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티와 조회활용도는 높고 선택도와 수정빈도는 낮다는 특징을 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1, 2, 3]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 1, 2, 3]",mjw8523@gmail.com
348,348,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높다는 특징을 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[0],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[0],mjw8523@gmail.com
349,349,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,조인에 자주 사용되고 중복도가 낮은 컬럼을 인덱스로 사용하는 것이 좋다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[],mjw8523@gmail.com
350,350,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"선택도가 낮은, 즉 한 컬럼이 갖고있는 값으로 최대한 적은 행이 찾아지는 컬림이 적합하다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[2],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[3],mjw8523@gmail.com
351,351,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높아 값의 중복도가 낮다는 특징을 가진다. 뿐만 아니라 자주 조회되고 덜 수정된다는 특징 또한 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1, 2, 3]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 1, 2]",mjw8523@gmail.com
352,352,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,선택도가 낮다는 특징을 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[2],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[3],mjw8523@gmail.com
353,353,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높아 불필요한 데이터를 인덱스로 많이 걸러낼 수 있다는 특징을 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[0],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[0],mjw8523@gmail.com
354,354,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높고 선택도가 낮아 빠르게 값을 찾을 수 있는 컬럼이다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 3]",mjw8523@gmail.com
355,355,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높고 선택도가 낮으며 자주 조회된다는 특징을 가진다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 2, 3]",mjw8523@gmail.com
356,356,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,인덱스로 사용하기에 가장 적합한 컬럼은 중복도와 선택도가 낮은 컬럼이다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']",[3],mjw8523@gmail.com
357,357,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,"카디널리티, 선택도, 조회 빈도 등을 고려하여 데이터를 빠르게 조회할 수 있는 컬럼에 설정한다.","['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']",[],"['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 2, 3]",mjw8523@gmail.com
358,358,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높고 선택도가 낮으며 자주 조회된다는 특징을 가집니다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1, 2]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 2, 3]",mjw8523@gmail.com
359,359,6,[데이터베이스 3] DB Index를 어떤 특징을 가진 column에 사용하면 좋을지 설명해주세요.,big jo,카디널리티가 높고 선택도가 낮으며 자주 조회되고 수정 빈도가 낮은 컬럼입니다.,"['카디널리티가 상대적으로 높은 컬럼', '조회 빈도가 높은 컬럼', '선택도가 상대적으로 낮은 컬럼', '수정 빈도가 낮은 컬럼']","[0, 1, 2, 3]","['카디널리티', '수정 빈도', '조회 빈도', '선택도']","[0, 1, 2, 3]",mjw8523@gmail.com
360,360,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"한 쪽 끝에서만 자료를 넣고 뺄 수 있는 LIFO(Last In First Out) 형식의 자료 구조. 즉, 가장 최근에 스택에 추가한 항목이 가장 먼저 제거될 항목이다.
","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
361,361,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"후입선출(Last In First Out, LIFO) 의 형태를 가진 자료구조로, 데이터의 개수가 스택의 크기를 초과하면 overflow가 일어나고, 아무것도 없을 때 pop을 하거나 데이터에 접근시 underflow가 일어나기 때문에 구현시 예외처리가 필수적이다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 3]",mjw8523@gmail.com
362,362,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"LIFO 구조로, 가장 상위에 위치하는 자료는 최근에 들어온 자료입니다. 자료를 삭제하는 연산은 pop 연산으로 가장 최근에 들어온 자료가 삭제 됩니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 3]",mjw8523@gmail.com
363,363,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"삽입, 삭제 연산이 한 방향에서 이루어지는 선형 자료구조로, 한 방향에서 삽입과 삭제가 이루어지기 때문에 나중에 삽입된 데이터가 먼저 삭제되는 후입선출(LIFO, Last In First Out) 구조를 가진다. 스택에 데이터가 삽입될 위치를 Top이라고 한다. 비어있는 스택에서 원소를 추출하려고 할 때 stack underflow가 발생하고, 스택이 넘치는 경우를 stack overflow라고 한다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
364,364,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 위의 사진처럼 같은 구조와 크기의 자료를 정해진 방향으로만 쌓을수 있고,
top으로 정한 곳을 통해서만 접근할 수 있다.
top에는 가장 위에 있는 자료는 가장 최근에 들어온 자료를 가리키고 있으며,
삽입되는 새 자료는 top이 가리키는 자료의 위에 쌓이게 된다.
스택에서 자료를 삭제할 때도 top을 통해서만 가능하다. 스택에서 top을 통해 삽입하는 연산을 'push' , top을 통한 삭제하는 연산을 'pop'이라고 한다. 이러한 스택의 구조를 후입선출(LIFO, Last-In-First-Out) 구조이라고 한다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
365,365,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 위의 그림과 같이 아래에서 위로 쌓이는 형식이며 가장 최근에 들어온 자료를 top이라고 부릅니다. 가장 위쪽(최신)의 데이터부터 꺼낼 수 있으며 이러한 스택의 구조를 후입선출(LIFO, Last In First Out)의 구조라고 합니다. 즉, 스택의 경우 자료의 삽입과 삭제는 한 곳(top)에서만 이루어지게 됩니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
366,366,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,가장 최근에 보관한 자료를 먼저 꺼내는 LIFO(Last In First Out)방식의 자료 구조이다. 리스트의 한쪽으로 삽입과 삭제 연산을 수행한다.,"['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
367,367,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,선형 자료구조로 LIFO(Last-In-First-Out)라는 특징을 가지고 있다. push와 pop은 오직 모두 stack의 top인 구조의 끝에서 동작한다.,"['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
368,368,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 위의 사진처럼 같은 구조와 크기의 자료를 정해진 방향으로만 쌓을 수 있고,
top으로 정한 곳을 통해서만 접근할 수 있다.
가장 위에 있는 자료(top)는 가장 최근에 들어온 자료를 가리키고 있으며,
삽입되는 새 자료는 top이 가리키는 자료의 위에 쌓이게 된다.
스택에서 자료를 삭제할 때도 top을 통해서만 가능하다.
스택에서 top을 통해 삽입하는 연산을 'push' , top을 통한 삭제하는 연산을 'pop'이라고 한다.
 
따라서 스택은 가장 마지막에 삽입된 자료가 가장 먼저 삭제된다는 구조적 특징을 갖게 된다.
이러한 스택 구조를 후입선출(LIFO, Last-In-First-Out) 구조라 한다.
","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
369,369,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택(Stack)은 LIFO(Last-In-First-Out, 후입선출)의 특징을 가진 자료구조이다. LIFO란, 가장 먼저들어온 것이 가장 늦게나가는 방식이다. 위와 같이, 1,2,3순서대로 들어갔지만, 나올때는 3,2,1순서로 나오는 것을 LIFO방식이라고하고, 스택은 이러한 LIFO방식을 사용하는 자료구조이다. 즉, 스택에 가장 나중에 들어온 자료가 가장 먼저 삭제된다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
370,370,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"그릇 더미들을 쌓을 때에는 아래쪽에서부터 하나씩 쌓아올리고, 해당 그릇 더미들에거 하나의 그릇만 꺼내려고 한다면 가장 위쪽에 있는 거 부터 차례로 꺼낼 수 있을 것입니다. 이러한 맥락에서 스택 자료구조는 후입선출(Last-In-Fist-Out) 의 특징을 가지고 있습니다. 후입선출은 말 그대로 가장 나중에 들어간 것이 가장 먼저 나간다는 의미입니다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
371,371,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택은 자료형의 값을 하나의 방향으로만 쌓을 수 있고, top으로 정한 곳을 통해서만 접근할 수 있다. 가장 위에 있는 자료는 가장 최근에 들어온 자료를 가리키고 있으며,  삽입되는 새 자료는 top이 가리키는 자료의 위에 쌓이게 된다.  스택은 시간 순서에 따라 자료가 쌓여서 가장 마지막에 삽입된 자료가 가장 먼저 삭제된다는 구조적 특징을 가지게 된다. 이러한 스택의 구조를 후입선출(LIFO, Last-In-First-Out)구조라고 한다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
372,372,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택이란 가장 마지막에 넣은 자료가 가장 먼저 나오는 특징(LIFO: last in first out)을 가진 자료구조이다. 스택은 탑(top)이라 하는 한쪽 끝에서 모든 삽입(push)과 삭제(pop)가 이루어진다. 쌓아 올린 동전을 생각하면 이해가 쉽다. 무너지지 않은 채, 동전을 쌓거나 내리려면 제일 윗 부분에서 작업을 해야 한다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
373,373,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"자료구조(Data Structure)의 한 종류로 후입선출(LIFO : List in First out)구조를 가지고 있다.
따라서 가장 먼저 들어간 데이터가 가장 끝부분에 위치하게 되는 구조이다.
이러한 특징으로 데이터 저장과 같은 기능에는 적합하나, 실시간 처리를 요구하는 구조에서는 부적합한 자료구조이다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']",[0],"['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[2, 3]",mjw8523@gmail.com
374,374,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"모든 원소의 삽입과 삭제가 top이라는 자료구조의 한 쪽 끝에서만 수행되는 제한된 리스트 구조이다. 후입 선출 (Last-In-First-Out, LIFO) 방식
으로, 가장 마지막에 입력된 자료가 가장 먼저 출력된다.","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
375,375,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"데이터를 제한적으로 접근할 수 있는 구조이다.
가장 나중에 쌓은 데이터를 가장 먼저 빼낼 수 있는 데이터 구조. 즉, 한쪽 끝에서만 자료를 넣거나 뺼 수 있으며 앞선 시간에 살펴본 Queue 와는 반대로 LIFO (Last In First Out) 정책을 사용합니다.
대표적으로 재귀 함수에서 사용 되는 구조 입니다.
 ","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
376,376,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택의 데이터는 스택의 끝에만 삽입, 삭제, 조회가 가능하다. 스택 연산을 묘사하는 데 사용되는 두문자는 LIFO(last in, first out)이다. 스택은 입력 받은 순서와 반대로 데이터를 처리해야 할 때(LIFO) 항상 이상적이다. 워드 프로세서의 ""되돌리기"" 함수나 네트워크 애플리케이션에 쓰이는 함수 호출 등에서 스택이 유용할 것이다. ","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
377,377,0,[자료구조 2] Stack의 특징을 설명해주세요.,kshired,"스택(Stack)은 쌓다, 쌓이다, 포개지다 와 같은 뜻을 가지고 있다. Stack은 직역 그대로, 데이터(data)를 순서대로 쌓는 자료구조이다.
 입력과 출력이 하나의 방향으로 이루어져 접근이 제한적이다.
이러한 Stack 자료구조의 정책을 LIFO(Last In First Out) 혹은 FILO(First In Last Out)이라고 부르기도 한다","['마지막으로 들어온 데이터가 처음으로 나간다.', '자료의 삽입과 삭제가 한 곳에서만 이루어진다.', '삽입, 삭제, 조회의 시간복잡도가 O(1)이 걸린다.']","[0, 1]","['삭제, POP', '시간복잡도', '삽입, PUSH', 'LIFO']","[0, 2, 3]",mjw8523@gmail.com
